Date	Plot	Section	Buds	Male_flowers	Female_flowers	Seed_hairs	Total_Male	Total_Female	TotalCount	Field_remarks	General_remarks
2015-09-01	Sal7	C	0	0	0	0	-9999	-9999	NA	Empty?	No remarks
2015-09-08	Sal6	A	1	12	49	27	-9999	-9999	NA	No remarks	No remarks
2015-09-08	Sal6	B	0	11	41	18	-9999	-9999	NA	No remarks	No remarks
2015-09-08	Sal6	C	0	6	26	25	-9999	-9999	NA	No remarks	No remarks
2015-09-08	Sal6	D	0	0	13	30	-9999	-9999	NA	No remarks	No remarks
2016-06-03	Sal1	A	99	0	7	0	-9999	-9999	NA	No remarks	No remarks
2016-06-03	Sal1	B	97	2	10	0	-9999	-9999	NA	No remarks	No remarks
2016-06-03	Sal1	C	148	2	4	0	-9999	-9999	NA	No remarks	No remarks
2016-06-03	Sal1	D	101	1	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal1	A	1	58	53	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal1	B	2	89	62	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal1	C	4	80	39	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal1	D	5	70	28	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal4	A	36	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal4	B	18	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal4	C	32	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal4	D	102	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal3	A	53	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal3	B	100	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal3	C	116	10	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-10	Sal3	D	100	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal2	A	4	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal2	B	11	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal2	C	17	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal2	D	5	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal3	A	19	1	80	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal4	B	100	1	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal4	C	107	1	3	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal4	D	131	1	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal5	A	13	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal1	A	2	36	71	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal1	B	1	43	85	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal1	C	5	60	35	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal1	D	2	47	56	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal3	B	4	57	50	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal3	C	30	62	36	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal3	D	73	29	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal4	A	109	2	12	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal5	B	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal5	C	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-17	Sal5	D	11	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal1	B	2	58	75	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal1	C	7	63	42	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal1	D	7	46	70	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal2	A	48	15	39	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal3	D	0	120	8	0	-9999	-9999	NA	Ready	No remarks
2016-06-24	Sal4	A	0	83	84	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal4	B	15	87	9	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal4	C	1	60	78	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal4	D	4	72	38	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal6	A	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal6	B	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal6	C	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal6	D	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal1	A	1	26	76	0	-9999	-9999	NA	Ready	No remarks
2016-06-24	Sal2	B	64	16	29	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal3	A	0	11	145	0	-9999	-9999	NA	Ready	No remarks
2016-06-24	Sal3	B	0	68	55	0	-9999	-9999	NA	Ready	No remarks
2016-06-24	Sal3	C	0	74	52	0	-9999	-9999	NA	Ready	No remarks
2016-06-24	Sal5	A	65	14	32	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal5	B	76	0	14	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal5	C	29	0	1	0	-9999	-9999	NA	No remarks	No remarks
2016-06-24	Sal5	D	56	22	29	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal2	A	1	57	49	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal2	B	1	45	54	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal2	C	0	52	48	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal2	D	3	43	58	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal4	B	5	102	13	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal4	C	3	22	78	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal4	D	7	49	47	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal5	A	9	50	43	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal6	B	32	1	1	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal6	C	17	0	4	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal6	D	14	5	3	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal7	A	1	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal1	A	0	23	81	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal1	B	0	43	98	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal1	C	6	54	44	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal1	D	6	45	57	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal3	A	0	1	123	0	-9999	-9999	NA	Ready	No remarks
2016-07-01	Sal3	B	0	57	49	0	-9999	-9999	NA	Ready	No remarks
2016-07-01	Sal3	C	0	52	52	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal3	D	0	114	0	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal4	A	0	57	75	0	-9999	-9999	NA	Ready	No remarks
2016-07-01	Sal5	B	1	74	46	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal5	C	42	34	24	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal5	D	3	53	48	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal6	A	4	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal7	B	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal7	C	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-07-01	Sal7	D	0	0	0	0	-9999	-9999	NA	No remarks	No remarks
2016-07-04	Sal1	B	15	627	892	3	635	970	TOTALCOUNT	With strings	No remarks
2016-07-04	Sal1	C	35	774	606	7	792	788	TOTALCOUNT	With strings	No remarks
2016-07-04	Sal1	D	35	404	578	0	422	753	TOTALCOUNT	With strings	No remarks
2016-07-04	Sal3	A	0	40	214	0	40	214	TOTALCOUNT	With strings	No remarks
2016-07-04	Sal1	A	13	502	730	5	509	800	TOTALCOUNT	With strings	No remarks
2016-07-04	Sal3	B	0	252	190	0	252	190	TOTALCOUNT	With strings	No remarks
2016-07-04	Sal3	C	6	511	124	0	514	154	TOTALCOUNT	With strings	No remarks
2016-07-04	Sal3	D	0	308	130	0	308	130	TOTALCOUNT	With strings	No remarks
2016-07-08	Sal1	C	0	57	50	1	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal1	D	3	40	68	2	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal2	A	0	45	63	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal2	B	2	30	71	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal3	C	1	83	51	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal3	D	1	57	76	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal4	A	0	63	65	0	-9999	-9999	NA	Ready	No remarks
2016-07-08	Sal4	B	2	87	29	0	-9999	-9999	NA	Soon ready	No remarks
2016-07-08	Sal5	C	4	73	31	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal5	D	5	53	70	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal6	A	13	34	29	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal6	B	5	80	28	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal7	B	0	11	2	0	11	2	TOTALCOUNT	No remarks	No remarks
2016-07-08	Sal7	C	0	7	7	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal7	C	0	7	7	0	7	7	TOTALCOUNT	No remarks	No remarks
2016-07-08	Sal7	D	1	9	10	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal1	A	0	23	77	1	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal1	B	2	45	94	8	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal2	C	0	50	62	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal2	D	1	32	85	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal3	A	1	11	93	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal3	B	0	55	53	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal4	C	3	32	110	0	-9999	-9999	NA	Soon ready	No remarks
2016-07-08	Sal4	D	3	66	77	0	-9999	-9999	NA	Ready	No remarks
2016-07-08	Sal5	A	5	42	72	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal5	B	1	82	57	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal6	C	9	38	57	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal6	D	0	67	38	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal7	A	3	27	20	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal7	A	3	27	20	0	29	35	TOTALCOUNT	No remarks	No remarks
2016-07-08	Sal7	B	0	11	2	0	-9999	-9999	NA	No remarks	No remarks
2016-07-08	Sal7	D	1	9	10	0	10	15	TOTALCOUNT	No remarks	No remarks
2016-07-15	Sal1	D	5	-9999	42	8	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal2	A	0	25	80	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal2	B	4	30	94	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal2	C	2	30	70	0	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal3	D	0	-9999	63	5	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal4	A	3	70	73	2	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal4	B	0	86	44	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal4	C	0	21	101	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal4	D	3	48	57	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal6	A	0	42	40	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal6	B	0	67	34	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal6	C	0	22	58	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal6	D	1	25	56	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal1	A	-9999	-9999	70	9	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal1	B	0	-9999	67	8	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal1	C	0	-9999	68	6	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal2	D	0	20	110	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal3	A	0	11	99	1	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal3	B	0	34	80	0	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal3	C	0	41	67	0	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal5	A	3	25	73	0	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal5	B	0	50	67	0	-9999	-9999	NA	No remarks	No remarks
2016-07-15	Sal5	C	1	49	51	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal5	D	2	47	109	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal7	A	0	33	18	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal7	B	0	18	5	0	-9999	-9999	NA	Ready	No remarks
2016-07-15	Sal7	C	1	12	5	0	-9999	-9999	NA	Soon ready	No remarks
2016-07-15	Sal7	D	0	14	10	0	-9999	-9999	NA	Ready	No remarks
2016-07-16	Sal4	A	26	545	561	11	558	702	TOTALCOUNT	With strings	No remarks
2016-07-16	Sal4	B	34	449	399	4	466	573	TOTALCOUNT	With strings	No remarks
2016-07-16	Sal4	C	21	280	280	1	291	386	TOTALCOUNT	With strings	No remarks
2016-07-16	Sal4	D	18	519	725	5	528	820	TOTALCOUNT	With strings	No remarks
2016-07-21	Sal2	A	0	27	75	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal2	B	0	32	68	1	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal2	C	0	31	72	1	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal2	D	0	18	89	1	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal3	A	0	0	73	7	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal4	B	0	81	62	3	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal4	C	0	11	89	10	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal4	D	0	58	70	9	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal5	A	4	25	100	7	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal6	B	0	39	36	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal6	C	0	10	89	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal6	D	0	20	51	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal7	A	0	16	28	0	-9999	-9999	NA	Ready	No remarks
2016-07-21	Sal1	A	0	-9999	48	22	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal1	B	0	-9999	50	25	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal1	C	0	-9999	50	23	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal1	D	2	-9999	84	15	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal3	B	0	-9999	99	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal3	C	0	-9999	59	12	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal3	D	0	-9999	62	8	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal4	A	0	62	66	16	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal5	B	0	46	58	3	-9999	-9999	NA	Ready	No remarks
2016-07-21	Sal5	C	0	53	52	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal5	D	6	19	102	2	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal6	A	0	25	55	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal7	B	0	6	12	0	-9999	-9999	NA	No remarks	No remarks
2016-07-21	Sal7	C	0	11	9	0	-9999	-9999	NA	Ready	No remarks
2016-07-21	Sal7	D	0	0	7	0	-9999	-9999	NA	No remarks	No remarks
2016-07-22	Sal5	C	5	141	115	1	144	141	TOTALCOUNT	With strings	No remarks
2016-07-22	Sal5	D	5	91	240	6	94	271	TOTALCOUNT	With strings	No remarks
2016-07-22	Sal5	A	22	100	187	11	111	308	TOTALCOUNT	With strings	No remarks
2016-07-22	Sal5	B	13	133	170	12	140	247	TOTALCOUNT	With strings	No remarks
2016-07-24	Sal6	A	5	94	122	0	97	147	TOTALCOUNT	With strings	No remarks
2016-07-24	Sal6	B	12	146	87	0	152	147	TOTALCOUNT	With strings	No remarks
2016-07-24	Sal6	C	4	79	144	2	81	166	TOTALCOUNT	With strings	No remarks
2016-07-24	Sal6	D	8	112	128	0	116	168	TOTALCOUNT	With strings	No remarks
2016-07-27	Sal1	C	2	42	6	74	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal1	D	0	15	39	57	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal2	A	0	24	89	11	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal2	B	0	37	55	17	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal4	C	0	14	54	70	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal4	D	0	23	24	53	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal5	A	0	25	38	38	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal5	B	0	56	36	24	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal6	D	0	22	47	1	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal7	A	0	12	34	0	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal7	B	0	5	6	0	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal7	C	0	5	10	0	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal1	A	0	16	31	55	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal1	B	0	16	26	68	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal2	C	0	16	61	32	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal2	D	0	15	86	21	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal4	A	0	33	34	56	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal4	B	0	69	17	14	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal5	C	0	59	33	11	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal5	D	0	24	73	20	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal6	A	0	17	47	3	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal6	B	0	42	43	0	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal6	C	0	9	69	4	-9999	-9999	NA	No remarks	No remarks
2016-07-27	Sal7	D	0	2	13	0	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal1	D	1	14	37	70	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal3	A	0	27	33	46	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal3	B	0	62	51	18	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal3	C	0	47	25	63	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal4	D	4	32	20	48	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal5	A	1	42	38	19	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal5	B	2	35	36	33	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal5	C	1	37	57	27	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal7	A	2	17	38	2	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal7	B	1	12	21	0	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal7	C	0	17	17	0	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal7	D	1	10	12	2	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal1	A	0	20	28	67	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal1	B	0	27	11	80	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal1	C	1	44	8	50	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal3	D	0	87	17	20	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal4	A	0	48	31	49	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal4	B	0	84	14	13	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal4	C	4	19	39	51	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal5	D	3	15	87	19	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal6	A	0	-9999	48	7	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal6	B	0	-9999	37	9	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal6	C	0	-9999	53	7	-9999	-9999	NA	No remarks	No remarks
2016-08-03	Sal6	D	0	-9999	59	11	-9999	-9999	NA	No remarks	No remarks
2016-08-04	Sal2	C	4	50	31	64	-9999	-9999	NA	No remarks	No remarks
2016-08-04	Sal2	C	8	205	94	217	209	351	TOTALCOUNT	With strings	No remarks
2016-08-04	Sal2	D	1	37	37	27	-9999	-9999	NA	No remarks	No remarks
2016-08-04	Sal2	D	3	92	133	85	94	233	TOTALCOUNT	With strings	No remarks
2016-08-04	Sal2	A	2	50	39	43	-9999	-9999	NA	No remarks	No remarks
2016-08-04	Sal2	A	8	100	123	199	104	362	TOTALCOUNT	With strings	No remarks
2016-08-04	Sal2	B	4	37	33	36	-9999	-9999	NA	No remarks	No remarks
2016-08-04	Sal2	B	15	137	133	149	145	357	TOTALCOUNT	With strings	No remarks
2016-08-10	Sal2	A	2	-9999	30	61	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal2	B	2	-9999	20	87	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal2	C	0	-9999	21	82	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal2	D	1	-9999	34	69	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal3	A	0	-9999	33	82	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal4	B	4	-9999	17	103	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal4	C	0	-9999	19	82	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal4	D	5	-9999	13	91	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal5	A	2	-9999	55	46	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal6	B	0	-9999	37	20	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal6	C	0	-9999	55	12	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal6	D	0	0	61	13	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal7	A	0	-9999	38	6	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal1	A	0	-9999	13	90	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal1	B	0	-9999	6	99	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal1	C	1	-9999	3	98	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal1	D	1	-9999	14	102	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal3	B	0	-9999	45	74	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal3	C	0	-9999	24	82	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal3	D	0	-9999	20	90	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal4	A	2	-9999	27	76	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal5	B	0	-9999	45	61	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal5	C	4	-9999	54	34	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal5	D	3	-9999	64	42	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal6	A	0	-9999	63	8	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal7	B	0	-9999	20	4	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal7	C	0	-9999	14	1	-9999	-9999	NA	No remarks	No remarks
2016-08-10	Sal7	D	0	-9999	16	1	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal1	B	0	-9999	1	102	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal1	C	0	-9999	1	102	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal1	D	0	-9999	0	103	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal2	A	0	-9999	13	88	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal2	B	0	-9999	6	97	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal3	C	0	-9999	0	100	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal3	D	0	-9999	7	118	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal4	A	0	-9999	4	106	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal4	B	3	-9999	0	112	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal5	C	0	-9999	15	86	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal5	D	2	-9999	9	91	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal6	A	0	-9999	23	35	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal6	B	0	-9999	6	48	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal7	D	0	-9999	10	5	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal1	A	0	-9999	4	97	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal2	C	0	-9999	5	99	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal2	D	0	-9999	10	98	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal3	A	0	-9999	12	114	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal3	B	0	-9999	12	92	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal4	C	1	-9999	0	101	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal4	D	3	-9999	1	108	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal5	A	1	-9999	26	80	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal5	B	0	-9999	12	89	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal6	C	1	-9999	37	42	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal6	D	0	-9999	34	48	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal7	A	1	-9999	7	25	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal7	B	0	-9999	9	12	-9999	-9999	NA	No remarks	No remarks
2016-08-17	Sal7	C	0	-9999	11	2	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal1	A	0	-9999	0	102	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal1	B	0	-9999	0	115	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal1	C	0	-9999	0	106	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal2	D	0	-9999	0	113	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal3	A	0	-9999	0	115	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal3	B	0	-9999	0	110	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal3	C	0	-9999	0	108	-9999	-9999	NA	No remarks	No remarks
2016-08-24	Sal4	D	0	-9999	1	103	-9999	-9999	NA	No remarks	No remarks
