Date	Photo_no	Plot	Section	Snow	Cloud_cover	Buds	Flowers	Senescent	TotalFlowering	TotalCount	Remarks
2017-07-28	SIL4_170728	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL2_170728	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL2_170728	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL2_170728	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL2_170728	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL3_170728	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL3_170728	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL3_170728	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL3_170728	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2017-07-28	SIL1_170728	SIL1	A	0	0	0	0	180	180	180	Total count
2017-07-28	SIL1_170728	SIL1	B	0	0	0	0	450	450	450	Total count
2017-07-28	SIL1_170728	SIL1	C	0	0	0	0	371	371	371	Total count
2017-07-28	SIL1_170728	SIL1	D	0	0	0	0	321	321	321	Total count
2017-07-28	SIL2_170728	SIL2	A	0	0	0	0	938	938	938	Total count
2017-07-28	SIL2_170728	SIL2	B	0	0	0	0	1464	1464	1464	Total count
2017-07-28	SIL2_170728	SIL2	C	0	0	0	0	1073	1073	1073	Total count
2017-07-28	SIL2_170728	SIL2	D	0	0	0	0	633	633	633	Total count
2017-07-28	SIL3_170728	SIL3	A	0	0	0	0	671	671	671	Total count
2017-07-28	SIL3_170728	SIL3	B	0	0	0	0	90	90	90	Total count
2017-07-28	SIL3_170728	SIL3	C	0	0	0	0	694	694	694	Total count
2017-07-28	SIL3_170728	SIL3	D	0	0	0	0	284	284	284	Total count
2017-07-28	SIL4_170728	SIL4	A	0	0	0	0	168	168	168	Total count
2017-07-28	SIL4_170728	SIL4	B	0	0	0	0	216	216	216	Total count
2017-07-28	SIL4_170728	SIL4	C	0	0	0	0	326	326	326	Total count
2017-07-28	SIL4_170728	SIL4	D	0	0	0	0	278	278	278	Total count
2017-08-02	SIL1_170802	SIL1	A	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL1_170802	SIL1	B	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL1_170802	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL1_170802	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL4_170802	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL4_170802	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL4_170802	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL4_170802	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL2_170802	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL2_170802	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL2_170802	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL2_170802	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL3_170802	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL3_170802	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL3_170802	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2017-08-02	SIL3_170802	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL1_170809	SIL1	A	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL1_170809	SIL1	B	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL1_170809	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL1_170809	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL4_170809	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL4_170809	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL4_170809	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL4_170809	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL2_170809	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL2_170809	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL2_170809	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL2_170809	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL3_170809	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL3_170809	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL3_170809	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2017-08-09	SIL3_170809	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL1_170815	SIL1	A	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL1_170815	SIL1	B	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL1_170815	SIL1	C	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL1_170815	SIL1	D	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL4_170815	SIL4	A	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL4_170815	SIL4	B	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL4_170815	SIL4	C	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL4_170815	SIL4	D	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL2_170815	SIL2	A	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL2_170815	SIL2	B	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL2_170815	SIL2	C	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL2_170815	SIL2	D	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL3_170815	SIL3	A	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL3_170815	SIL3	B	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL3_170815	SIL3	C	0	0	0	0	50	50	-9999	No remarks
2017-08-15	SIL3_170815	SIL3	D	0	0	0	0	50	50	-9999	No remarks
2017-08-24	SIL1_170824	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL1_170824	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL1_170824	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL1_170824	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL4_170824	SIL4	A	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL4_170824	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL4_170824	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL4_170824	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL2_170824	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL2_170824	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL2_170824	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL2_170824	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL3_170824	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL3_170824	SIL3	B	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL3_170824	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2017-08-24	SIL3_170824	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL1_170829	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL1_170829	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL1_170829	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL1_170829	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL4_170829	SIL4	A	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL4_170829	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL4_170829	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL4_170829	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL2_170829	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL2_170829	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL2_170829	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL2_170829	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL3_170829	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL3_170829	SIL3	B	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL3_170829	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2017-08-29	SIL3_170829	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL1_170905	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL1_170905	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL1_170905	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL1_170905	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL4_170905	SIL4	A	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL4_170905	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL4_170905	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL4_170905	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL2_170905	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL2_170905	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL2_170905	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL2_170905	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL3_170905	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL3_170905	SIL3	B	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL3_170905	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2017-09-05	SIL3_170905	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL1_170912	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL1_170912	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL1_170912	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL1_170912	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL4_170912	SIL4	A	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL4_170912	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL4_170912	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL4_170912	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL2_170912	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL2_170912	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL2_170912	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL2_170912	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL3_170912	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL3_170912	SIL3	B	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL3_170912	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2017-09-12	SIL3_170912	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL1_170920	SIL1	A	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL1_170920	SIL1	B	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL1_170920	SIL1	C	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL1_170920	SIL1	D	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL4_170920	SIL4	A	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL4_170920	SIL4	B	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL4_170920	SIL4	C	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL4_170920	SIL4	D	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL2_170920	SIL2	A	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL2_170920	SIL2	B	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL2_170920	SIL2	C	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL2_170920	SIL2	D	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL3_170920	SIL3	A	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL3_170920	SIL3	B	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL3_170920	SIL3	C	0	1	0	0	50	50	-9999	No remarks
2017-09-20	SIL3_170920	SIL3	D	0	1	0	0	50	50	-9999	No remarks
2018-06-14	SIL1_180614	SIL1	A	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL1_180614	SIL1	B	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL1_180614	SIL1	C	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL1_180614	SIL1	D	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL4_180614	SIL4	A	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL4_180614	SIL4	B	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL4_180614	SIL4	C	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL4_180614	SIL4	D	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL2_180614	SIL2	A	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL2_180614	SIL2	B	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL2_180614	SIL2	C	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL2_180614	SIL2	D	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL3_180614	SIL3	A	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL3_180614	SIL3	B	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL3_180614	SIL3	C	0	8	0	0	0	0	-9999	No Remarks
2018-06-14	SIL3_180614	SIL3	D	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	SIL1_180620	SIL1	A	0	7	50	0	0	50	-9999	No Remarks
2018-06-20	SIL1_180620	SIL1	B	0	7	0	0	0	0	-9999	No Remarks
2018-06-20	SIL1_180620	SIL1	C	0	7	0	0	0	0	-9999	No Remarks
2018-06-20	SIL1_180620	SIL1	D	0	7	50	0	0	50	-9999	No Remarks
2018-06-20	SIL4_180620	SIL4	A	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	SIL4_180620	SIL4	B	0	8	18	0	0	18	-9999	No Remarks
2018-06-20	SIL4_180620	SIL4	C	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	SIL4_180620	SIL4	D	0	8	0	0	0	0	-9999	No Remarks
2018-06-20	SIL2_180620	SIL2	A	0	8	50	0	0	50	-9999	No Remarks
2018-06-20	SIL2_180620	SIL2	B	0	8	50	0	0	50	-9999	No Remarks
2018-06-20	SIL2_180620	SIL2	C	0	8	50	0	0	50	-9999	No Remarks
2018-06-20	SIL2_180620	SIL2	D	0	8	50	0	0	50	-9999	No Remarks
2018-06-20	SIL3_180620	SIL3	A	0	7	50	0	0	50	-9999	No Remarks
2018-06-20	SIL3_180620	SIL3	B	0	7	50	0	0	50	-9999	No Remarks
2018-06-20	SIL3_180620	SIL3	C	0	7	50	0	0	50	-9999	No Remarks
2018-06-20	SIL3_180620	SIL3	D	0	7	50	0	0	50	-9999	No Remarks
2018-06-28	SIL1_180628	SIL1	A	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL1_180628	SIL1	B	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL1_180628	SIL1	C	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL1_180628	SIL1	D	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL4_180628	SIL4	A	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL4_180628	SIL4	B	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL4_180628	SIL4	C	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL4_180628	SIL4	D	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL2_180628	SIL2	A	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL2_180628	SIL2	B	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL2_180628	SIL2	C	0	8	37	13	0	50	-9999	No Remarks
2018-06-28	SIL2_180628	SIL2	D	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL3_180628	SIL3	A	0	8	45	5	0	50	-9999	No Remarks
2018-06-28	SIL3_180628	SIL3	B	0	8	49	1	0	50	-9999	No Remarks
2018-06-28	SIL3_180628	SIL3	C	0	8	50	0	0	50	-9999	No Remarks
2018-06-28	SIL3_180628	SIL3	D	0	8	48	2	0	50	-9999	No Remarks
2018-07-06	SIL1_180706	SIL1	A	0	4	46	4	0	50	-9999	No Remarks
2018-07-06	SIL1_180706	SIL1	B	0	4	49	1	0	50	-9999	No Remarks
2018-07-06	SIL1_180706	SIL1	C	0	4	-9999	0	0	-9999	-9999	inconsistant data
2018-07-06	SIL1_180706	SIL1	D	0	4	50	0	0	50	-9999	No Remarks
2018-07-06	SIL4_180706	SIL4	A	0	1	50	0	0	50	-9999	No Remarks
2018-07-06	SIL4_180706	SIL4	B	0	1	50	0	0	50	-9999	No Remarks
2018-07-06	SIL4_180706	SIL4	C	0	1	50	0	0	50	-9999	No Remarks
2018-07-06	SIL4_180706	SIL4	D	0	1	50	0	0	50	-9999	No Remarks
2018-07-06	SIL2_180706	SIL2	A	0	1	50	0	0	50	-9999	No Remarks
2018-07-06	SIL2_180706	SIL2	B	0	1	9	41	0	50	-9999	No Remarks
2018-07-06	SIL2_180706	SIL2	C	0	1	5	45	0	50	-9999	No Remarks
2018-07-06	SIL2_180706	SIL2	D	0	1	46	4	0	50	-9999	No Remarks
2018-07-06	SIL3_180706	SIL3	A	0	1	36	14	0	50	-9999	No Remarks
2018-07-06	SIL3_180706	SIL3	B	0	1	35	15	0	50	-9999	No Remarks
2018-07-06	SIL3_180706	SIL3	C	0	1	44	6	0	50	-9999	No Remarks
2018-07-06	SIL3_180706	SIL3	D	0	1	-9999	-9999	0	-9999	-9999	Missing note
2018-07-09	SIL1_180709	SIL1	A	0	8	0	40	10	50	-9999	No Remarks
2018-07-09	SIL1_180709	SIL1	B	0	8	0	48	2	50	-9999	No Remarks
2018-07-09	SIL1_180709	SIL1	C	0	8	0	50	0	50	-9999	No Remarks
2018-07-09	SIL1_180709	SIL1	D	0	8	0	46	4	50	-9999	No Remarks
2018-07-09	SIL4_180709	SIL4	A	0	8	41	9	0	50	-9999	No Remarks
2018-07-09	SIL4_180709	SIL4	B	0	8	50	0	0	50	-9999	No Remarks
2018-07-09	SIL4_180709	SIL4	C	0	8	50	0	0	50	-9999	No Remarks
2018-07-09	SIL4_180709	SIL4	D	0	8	50	0	0	50	-9999	No Remarks
2018-07-09	SIL2_180709	SIL2	A	0	8	32	18	0	50	-9999	No Remarks
2018-07-09	SIL2_180709	SIL2	B	0	8	1	49	0	50	-9999	No Remarks
2018-07-09	SIL2_180709	SIL2	C	0	8	0	50	0	50	-9999	No Remarks
2018-07-09	SIL2_180709	SIL2	D	0	8	41	9	0	50	-9999	No Remarks
2018-07-09	SIL3_180709	SIL3	A	0	8	2	48	0	50	-9999	No Remarks
2018-07-09	SIL3_180709	SIL3	B	0	8	10	40	0	50	-9999	No Remarks
2018-07-09	SIL3_180709	SIL3	C	0	8	11	26	13	50	-9999	No Remarks
2018-07-09	SIL3_180709	SIL3	D	0	8	2	46	2	50	-9999	No Remarks
2018-07-18	SIL1_180718	SIL1	A	0	0	0	10	40	50	-9999	No Remarks
2018-07-18	SIL1_180718	SIL1	B	0	0	0	31	19	50	-9999	No Remarks
2018-07-18	SIL1_180718	SIL1	C	0	0	0	48	2	50	-9999	No Remarks
2018-07-18	SIL1_180718	SIL1	D	0	0	0	7	43	50	-9999	No Remarks
2018-07-18	SIL4_180718	SIL4	A	0	1	0	0	50	50	-9999	No Remarks
2018-07-18	SIL4_180718	SIL4	B	0	1	0	0	50	50	-9999	No Remarks
2018-07-18	SIL4_180718	SIL4	C	0	1	0	14	36	50	-9999	No Remarks
2018-07-18	SIL4_180718	SIL4	D	0	1	0	43	7	50	-9999	No Remarks
2018-07-18	SIL2_180718	SIL2	A	0	1	0	8	42	50	-9999	No Remarks
2018-07-18	SIL2_180718	SIL2	B	0	1	0	0	50	50	-9999	No Remarks
2018-07-18	SIL2_180718	SIL2	C	0	1	0	0	50	50	-9999	No Remarks
2018-07-18	SIL2_180718	SIL2	D	0	1	0	2	48	50	-9999	No Remarks
2018-07-18	SIL3_180718	SIL3	A	0	1	0	0	50	50	-9999	No Remarks
2018-07-18	SIL3_180718	SIL3	B	0	1	0	0	50	50	-9999	No Remarks
2018-07-18	SIL3_180718	SIL3	C	0	1	0	15	35	50	-9999	No Remarks
2018-07-18	SIL3_180718	SIL3	D	0	1	0	2	48	50	-9999	No Remarks
2018-07-24	SIL1_180724	SIL1	A	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL1_180724	SIL1	B	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL1_180724	SIL1	C	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL1_180724	SIL1	D	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL4_180724	SIL4	A	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL4_180724	SIL4	B	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL4_180724	SIL4	C	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL4_180724	SIL4	D	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL2_180724	SIL2	A	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL2_180724	SIL2	B	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL2_180724	SIL2	C	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL2_180724	SIL2	D	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL3_180724	SIL3	A	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL3_180724	SIL3	B	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL3_180724	SIL3	C	0	8	0	0	50	50	-9999	No Remarks
2018-07-24	SIL3_180724	SIL3	D	0	8	0	0	50	50	-9999	No Remarks
2018-07-30	SIL1_180709	SIL1	A	0	-9999	0	0	0	200	200	Total count
2018-07-30	SIL1_180709	SIL1	B	0	-9999	0	0	0	739	739	Total count
2018-07-30	SIL1_180709	SIL1	C	0	-9999	0	0	0	327	327	Total count
2018-07-30	SIL1_180709	SIL1	D	0	-9999	0	0	0	441	441	Total count
2018-07-30	SIL3_180709	SIL3	A	0	-9999	0	0	0	1608	1608	Total count
2018-07-30	SIL3_180709	SIL3	B	0	-9999	0	0	0	217	217	Total count
2018-07-30	SIL3_180709	SIL3	C	0	-9999	0	0	0	1091	1091	Total count
2018-07-30	SIL3_180709	SIL3	D	0	-9999	0	0	0	347	347	Total count
2018-07-30	SIL2_180709	SIL2	A	0	-9999	0	0	0	1744	1744	Total count
2018-07-30	SIL2_180709	SIL2	B	0	-9999	0	0	0	1492	1492	Total count
2018-07-30	SIL2_180709	SIL2	C	0	-9999	0	0	0	1467	1467	Total count
2018-07-30	SIL2_180709	SIL2	D	0	-9999	0	0	0	1381	1381	Total count
2018-08-02	SIL1_180802	SIL1	A	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL1_180802	SIL1	B	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL1_180802	SIL1	C	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL1_180802	SIL1	D	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	NA	SIL4	A	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	NA	SIL4	B	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	NA	SIL4	C	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	NA	SIL4	D	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL2_180802	SIL2	A	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL2_180802	SIL2	B	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL2_180802	SIL2	C	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL2_180802	SIL2	D	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL3_180802	SIL3	A	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL3_180802	SIL3	B	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL3_180802	SIL3	C	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL3_180802	SIL3	D	0	8	0	0	50	50	-9999	No Remarks
2018-08-02	SIL4_180709	SIL4	A	0	-9999	0	0	0	352	352	Total count
2018-08-02	SIL4_180709	SIL4	B	0	-9999	0	0	0	765	765	Total count
2018-08-02	SIL4_180709	SIL4	C	0	-9999	0	0	0	1289	1289	Total count
2018-08-02	SIL4_180709	SIL4	D	0	-9999	0	0	0	473	473	Total count
2018-08-09	SIL1_180809	SIL1	A	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL1_180809	SIL1	B	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL1_180809	SIL1	C	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL1_180809	SIL1	D	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL4_180809	SIL4	A	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL4_180809	SIL4	B	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL4_180809	SIL4	C	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL4_180809	SIL4	D	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL2_180809	SIL2	A	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL2_180809	SIL2	B	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL2_180809	SIL2	C	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL2_180809	SIL2	D	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL3_180809	SIL3	A	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL3_180809	SIL3	B	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL3_180809	SIL3	C	0	0	0	0	50	50	-9999	No Remarks
2018-08-09	SIL3_180809	SIL3	D	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL1_180817	SIL1	A	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL1_180817	SIL1	B	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL1_180817	SIL1	C	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL1_180817	SIL1	D	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL4_180817	SIL4	A	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL4_180817	SIL4	B	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL4_180817	SIL4	C	0	0	0	0	50	50	-9999	No Remarks
2018-08-17	SIL4_180817	SIL4	D	0	0	0	0	50	50	-9999	No Remarks
