Date	Plot	Section	Buds	Flowers	Senescent	Open	TotalFlowering	TotalCount	Field_Remarks	General_remarks
2015-07-13	Sax2	B	0	0	11	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax2	C	0	4	48	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax2	D	0	3	52	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax1	A	0	0	52	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax1	B	0	0	52	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax1	C	0	0	58	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax1	D	0	0	54	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax3	A	0	5	73	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax3	B	0	7	45	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax3	C	0	4	128	0	-9999	NA	No remarks	No remarks
2015-07-13	Sax3	D	0	1	77	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax1	A	0	0	55	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax1	B	0	0	57	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax1	C	0	0	57	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax1	D	0	0	53	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax3	B	0	0	54	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax3	C	0	0	64	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax3	D	0	0	63	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax2	A	0	0	47	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax2	B	0	0	8	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax2	C	0	0	63	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax2	D	0	0	57	0	-9999	NA	No remarks	No remarks
2015-07-20	Sax3	A	0	1	65	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax1	A	0	0	54	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax2	B	0	0	7	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax2	C	0	0	51	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax2	D	0	0	54	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax3	A	0	1	57	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax1	B	0	0	54	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax1	C	0	0	58	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax1	D	0	0	54	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax2	A	0	0	46	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax3	B	0	0	51	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax3	C	0	0	58	0	-9999	NA	No remarks	No remarks
2015-07-27	Sax3	D	0	0	51	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax1	B	0	0	53	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax1	C	0	0	61	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax2	A	0	0	44	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax3	C	0	0	47	10	-9999	NA	No remarks	No remarks
2015-08-03	Sax3	D	0	0	33	21	-9999	NA	No remarks	No remarks
2015-08-03	Sax1	A	1	0	51	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax2	B	0	0	6	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax2	C	0	0	61	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax2	D	0	0	53	0	-9999	NA	No remarks	No remarks
2015-08-03	Sax3	A	1	0	45	4	-9999	NA	No remarks	No remarks
2015-08-03	Sax3	B	0	0	39	11	-9999	NA	No remarks	No remarks
2015-08-10	Sax1	A	0	1	53	2	-9999	NA	No remarks	No remarks
2015-08-10	Sax1	B	0	0	50	2	-9999	NA	No remarks	No remarks
2015-08-10	Sax2	C	0	0	54	0	-9999	NA	No remarks	No remarks
2015-08-10	Sax2	D	0	0	51	1	-9999	NA	No remarks	No remarks
2015-08-10	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
2015-08-10	Sax3	B	0	0	56	0	-9999	NA	No remarks	No remarks
2015-08-10	Sax1	C	0	0	67	4	-9999	NA	No remarks	No remarks
2015-08-10	Sax1	D	0	0	63	6	-9999	NA	No remarks	No remarks
2015-08-10	Sax2	A	0	0	39	2	-9999	NA	No remarks	No remarks
2015-08-10	Sax2	B	0	0	4	0	-9999	NA	No remarks	No remarks
2015-08-10	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2015-08-10	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2015-08-17	Sax1	C	0	0	62	2	-9999	NA	No remarks	No remarks
2015-08-17	Sax1	D	0	0	51	1	-9999	NA	No remarks	No remarks
2015-08-17	Sax2	A	0	0	39	0	-9999	NA	No remarks	No remarks
2015-08-17	Sax2	B	0	0	10	0	-9999	NA	No remarks	No remarks
2015-08-17	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2015-08-17	Sax3	D	0	0	26	21	-9999	NA	No remarks	No remarks
2015-08-17	Sax1	A	0	0	48	3	-9999	NA	No remarks	No remarks
2015-08-17	Sax1	B	0	0	39	11	-9999	NA	No remarks	No remarks
2015-08-17	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2015-08-17	Sax3	A	0	0	20	30	-9999	NA	No remarks	No remarks
2015-08-17	Sax3	B	0	0	42	24	-9999	NA	No remarks	No remarks
2015-08-17	Sax3	C	0	0	38	19	-9999	NA	No remarks	No remarks
2015-08-24	Sax1	A	0	0	11	41	-9999	NA	No remarks	No remarks
2015-08-24	Sax1	B	0	0	2	48	-9999	NA	No remarks	No remarks
2015-08-24	Sax1	C	0	0	6	53	-9999	NA	No remarks	No remarks
2015-08-24	Sax2	D	0	0	54	2	-9999	NA	No remarks	No remarks
2015-08-24	Sax3	A	0	0	77	1	-9999	NA	No remarks	No remarks
2015-08-24	Sax3	B	0	1	60	0	-9999	NA	No remarks	No remarks
2015-08-24	Sax3	C	0	0	81	12	-9999	NA	No remarks	No remarks
2015-08-24	Sax1	D	0	0	26	26	-9999	NA	No remarks	No remarks
2015-08-24	Sax2	A	0	0	32	11	-9999	NA	No remarks	No remarks
2015-08-24	Sax2	B	0	0	4	1	-9999	NA	No remarks	No remarks
2015-08-24	Sax2	C	0	0	33	11	-9999	NA	No remarks	No remarks
2015-08-24	Sax3	D	0	0	57	9	-9999	NA	No remarks	No remarks
2015-09-01	Sax1	C	5	0	10	145	160	TOTALCOUNT	No remarks	No remarks
2015-09-01	Sax1	D	0	0	0	67	-9999	NA	No remarks	No remarks
2015-09-01	Sax2	A	0	0	4	29	-9999	NA	No remarks	No remarks
2015-09-01	Sax2	B	0	0	2	3	-9999	NA	No remarks	No remarks
2015-09-01	Sax2	C	0	0	8	42	-9999	NA	No remarks	No remarks
2015-09-01	Sax3	D	0	0	27	24	-9999	NA	No remarks	No remarks
2015-09-01	Sax1	A	0	0	0	50	-9999	NA	No remarks	No remarks
2015-09-01	Sax1	B	0	0	0	50	-9999	NA	No remarks	No remarks
2015-09-01	Sax1	C	0	0	4	74	-9999	NA	No remarks	No remarks
2015-09-01	Sax2	D	0	0	12	48	-9999	NA	No remarks	No remarks
2015-09-01	Sax3	A	0	0	25	40	-9999	NA	No remarks	No remarks
2015-09-01	Sax3	B	0	0	30	26	-9999	NA	No remarks	No remarks
2015-09-01	Sax3	C	0	0	48	42	-9999	NA	No remarks	No remarks
2015-09-08	Sax3	A	0	0	4	48	-9999	NA	Finished	No remarks
2015-09-08	Sax3	B	0	0	6	50	-9999	NA	Finished	No remarks
2015-09-08	Sax3	C	0	0	2	49	-9999	NA	Finished	No remarks
2015-09-08	Sax3	D	0	0	2	58	-9999	NA	Finished	No remarks
2016-06-03	Sax1	D	1	80	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax2	A	0	52	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax2	B	3	14	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax2	C	1	59	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax1	A	3	50	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax1	B	5	41	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax1	C	2	49	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax2	D	5	47	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax3	A	52	0	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax3	B	23	0	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax3	C	11	55	0	0	-9999	NA	No remarks	No remarks
2016-06-03	Sax3	D	8	27	0	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax1	A	0	53	8	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax1	B	0	51	0	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax1	C	0	50	15	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax1	D	1	26	40	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax3	A	1	55	0	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax3	B	0	58	0	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax3	C	0	61	0	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax3	D	0	51	0	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax2	A	0	54	8	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax2	B	0	23	3	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax2	C	0	70	6	0	-9999	NA	No remarks	No remarks
2016-06-10	Sax2	D	0	51	2	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax2	A	0	4	41	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax2	A	0	4	41	0	45	TOTALCOUNT	No remarks	No remarks
2016-06-17	Sax2	B	0	7	16	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax2	B	0	7	16	0	23	TOTALCOUNT	No remarks	No remarks
2016-06-17	Sax1	A	0	3	59	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax1	B	0	0	22	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax1	C	0	1	65	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax1	D	0	3	117	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax2	C	0	9	65	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax2	C	0	9	65	0	74	TOTALCOUNT	No remarks	No remarks
2016-06-17	Sax2	D	0	43	100	0	-9999	NA	No remarks	No remarks
2016-06-17	Sax2	D	0	43	100	0	143	TOTALCOUNT	No remarks	No remarks
2016-06-18	Sax3	B	2	48	0	0	-9999	NA	No remarks	No remarks
2016-06-18	Sax3	C	0	42	8	0	-9999	NA	No remarks	No remarks
2016-06-18	Sax3	D	0	44	6	0	-9999	NA	No remarks	No remarks
2016-06-18	Sax3	A	0	50	0	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax1	A	0	0	50	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax1	C	0	0	48	0	48	TOTALCOUNT	No remarks	No remarks
2016-06-24	Sax1	D	0	0	50	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax1	D	0	0	120	0	120	TOTALCOUNT	No remarks	No remarks
2016-06-24	Sax2	A	0	0	55	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax3	A	0	14	207	0	221	TOTALCOUNT	No remarks	No remarks
2016-06-24	Sax3	B	0	12	46	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax3	B	0	12	46	0	58	TOTALCOUNT	No remarks	No remarks
2016-06-24	Sax3	C	0	3	70	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax1	A	0	0	55	0	55	TOTALCOUNT	No remarks	No remarks
2016-06-24	Sax1	B	0	0	20	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax1	B	0	0	20	0	20	TOTALCOUNT	No remarks	No remarks
2016-06-24	Sax1	C	0	0	48	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax2	B	0	0	20	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax3	A	0	4	69	9	-9999	NA	No remarks	No remarks
2016-06-24	Sax3	C	0	10	171	0	181	TOTALCOUNT	No remarks	No remarks
2016-06-24	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2016-06-24	Sax3	D	0	1	84	0	85	TOTALCOUNT	No remarks	No remarks
2016-07-01	Sax1	C	0	2	53	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax1	D	0	1	64	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax2	A	0	0	47	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax2	B	0	0	22	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax3	C	0	0	50	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax3	D	0	0	50	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax1	A	0	0	57	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax1	B	0	0	18	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax2	C	0	0	50	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax2	D	0	0	133	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax3	A	0	0	50	0	-9999	NA	No remarks	No remarks
2016-07-01	Sax3	B	0	4	48	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax1	A	0	0	52	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax1	B	0	0	19	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax2	C	0	0	51	0	-9999	NA	LAHH20170213: SECTION changed from A	No remarks
2016-07-08	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax3	A	0	0	35	15	-9999	NA	No remarks	No remarks
2016-07-08	Sax3	B	0	1	29	20	-9999	NA	No remarks	No remarks
2016-07-08	Sax3	C	0	1	25	41	-9999	NA	No remarks	No remarks
2016-07-08	Sax1	C	0	0	58	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax1	D	0	0	70	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax2	A	0	0	52	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax2	B	0	0	22	0	-9999	NA	No remarks	No remarks
2016-07-08	Sax3	D	0	0	18	40	-9999	NA	No remarks	No remarks
2016-07-15	Sax1	D	0	1	49	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax2	A	0	0	42	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax2	B	0	0	18	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax2	C	0	0	52	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax3	D	0	0	8	42	-9999	NA	No remarks	No remarks
2016-07-15	Sax1	A	0	0	52	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax1	B	0	0	16	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax1	C	0	1	54	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax2	D	0	0	64	0	-9999	NA	No remarks	No remarks
2016-07-15	Sax3	A	1	0	9	42	-9999	NA	No remarks	No remarks
2016-07-15	Sax3	B	0	0	17	36	-9999	NA	No remarks	No remarks
2016-07-15	Sax3	C	2	0	14	38	-9999	NA	No remarks	No remarks
2016-07-21	Sax1	A	4	0	12	10	-9999	NA	No remarks	No remarks
2016-07-21	Sax1	B	0	0	11	2	-9999	NA	No remarks	No remarks
2016-07-21	Sax1	C	0	1	36	10	-9999	NA	No remarks	No remarks
2016-07-21	Sax2	D	1	0	85	0	-9999	NA	No remarks	No remarks
2016-07-21	Sax3	A	0	1	3	47	-9999	NA	No remarks	No remarks
2016-07-21	Sax3	B	0	0	3	48	-9999	NA	No remarks	No remarks
2016-07-21	Sax3	C	0	0	7	44	-9999	NA	No remarks	No remarks
2016-07-21	Sax3	D	1	0	5	45	-9999	NA	No remarks	No remarks
2016-07-21	Sax1	D	0	0	49	16	-9999	NA	No remarks	No remarks
2016-07-21	Sax2	A	0	0	46	4	-9999	NA	No remarks	No remarks
2016-07-21	Sax2	B	0	0	22	0	-9999	NA	No remarks	No remarks
2016-07-21	Sax2	C	0	0	51	5	-9999	NA	No remarks	No remarks
2016-07-27	Sax2	A	0	0	8	42	-9999	NA	No remarks	No remarks
2016-07-27	Sax2	B	0	0	4	10	-9999	NA	No remarks	No remarks
2016-07-27	Sax2	C	0	0	27	45	-9999	NA	No remarks	No remarks
2016-07-27	Sax2	D	0	0	25	37	-9999	NA	No remarks	No remarks
2016-07-27	Sax1	A	0	0	32	14	-9999	NA	No remarks	No remarks
2016-07-27	Sax1	B	0	0	13	4	-9999	NA	No remarks	No remarks
2016-07-27	Sax1	C	0	0	33	37	-9999	NA	No remarks	No remarks
2016-07-27	Sax1	D	0	1	22	32	-9999	NA	No remarks	No remarks
2016-07-27	Sax3	A	0	0	3	47	-9999	NA	No remarks	No remarks
2016-07-27	Sax3	B	0	0	11	45	-9999	NA	No remarks	No remarks
2016-07-27	Sax3	C	0	0	19	40	-9999	NA	No remarks	No remarks
2016-07-27	Sax3	D	1	0	24	30	-9999	NA	No remarks	No remarks
2016-08-03	Sax1	A	10	0	12	39	-9999	NA	No remarks	No remarks
2016-08-03	Sax1	B	0	0	8	7	-9999	NA	No remarks	No remarks
2016-08-03	Sax1	C	5	0	8	42	-9999	NA	No remarks	No remarks
2016-08-03	Sax1	D	1	0	10	46	-9999	NA	No remarks	No remarks
2016-08-03	Sax3	A	0	0	27	25	-9999	NA	No remarks	No remarks
2016-08-03	Sax3	B	5	1	12	33	-9999	NA	No remarks	No remarks
2016-08-03	Sax3	C	2	0	6	56	-9999	NA	No remarks	No remarks
2016-08-03	Sax3	D	3	0	8	40	-9999	NA	No remarks	No remarks
2016-08-03	Sax2	A	25	0	2	25	-9999	NA	No remarks	No remarks
2016-08-03	Sax2	B	0	0	3	22	-9999	NA	No remarks	No remarks
2016-08-03	Sax2	C	1	0	14	36	-9999	NA	No remarks	No remarks
2016-08-03	Sax2	D	8	0	3	41	-9999	NA	No remarks	No remarks
2016-08-10	Sax1	A	10	0	0	56	-9999	NA	No remarks	No remarks
2016-08-10	Sax2	B	0	0	0	24	-9999	NA	No remarks	No remarks
2016-08-10	Sax2	C	2	0	0	53	-9999	NA	No remarks	No remarks
2016-08-10	Sax2	D	10	0	0	44	-9999	NA	No remarks	No remarks
2016-08-10	Sax3	A	4	0	0	55	-9999	NA	No remarks	No remarks
2016-08-10	Sax1	B	0	0	0	14	-9999	NA	No remarks	No remarks
2016-08-10	Sax1	C	14	1	0	73	-9999	NA	No remarks	No remarks
2016-08-10	Sax1	D	7	0	1	95	-9999	NA	No remarks	No remarks
2016-08-10	Sax2	A	19	0	0	37	-9999	NA	No remarks	No remarks
2016-08-10	Sax3	B	6	1	0	52	-9999	NA	No remarks	No remarks
2016-08-10	Sax3	C	9	1	0	81	-9999	NA	No remarks	No remarks
2016-08-10	Sax3	D	2	0	0	50	-9999	NA	No remarks	No remarks
2016-08-17	Sax1	B	3	0	0	15	-9999	NA	No remarks	No remarks
2016-08-17	Sax1	C	19	1	1	39	-9999	NA	No remarks	No remarks
2016-08-17	Sax1	D	2	0	2	49	-9999	NA	No remarks	No remarks
2016-08-17	Sax2	A	16	0	0	38	-9999	NA	No remarks	No remarks
2016-08-17	Sax3	C	1	0	0	68	-9999	NA	No remarks	No remarks
2016-08-17	Sax3	D	1	0	0	53	-9999	NA	No remarks	No remarks
2016-08-17	Sax1	A	7	2	0	42	-9999	NA	No remarks	No remarks
2016-08-17	Sax2	B	10	0	0	20	-9999	NA	No remarks	No remarks
2016-08-17	Sax2	C	1	0	0	54	-9999	NA	No remarks	No remarks
2016-08-17	Sax2	D	3	1	0	49	-9999	NA	No remarks	No remarks
2016-08-17	Sax3	A	0	0	0	50	-9999	NA	No remarks	No remarks
2016-08-17	Sax3	B	0	1	1	50	-9999	NA	No remarks	No remarks
2016-08-24	Sax1	A	7	0	0	43	-9999	NA	No remarks	No remarks
2016-08-24	Sax1	B	6	0	0	24	-9999	NA	No remarks	No remarks
2016-08-24	Sax2	C	4	0	2	49	-9999	NA	No remarks	No remarks
2016-08-24	Sax2	D	0	2	0	53	-9999	NA	No remarks	No remarks
2016-08-24	Sax3	A	0	0	0	59	-9999	NA	No remarks	No remarks
2016-08-24	Sax3	B	3	0	0	55	-9999	NA	No remarks	No remarks
2016-08-24	Sax1	C	7	0	0	48	-9999	NA	No remarks	No remarks
2016-08-24	Sax1	D	4	1	1	55	-9999	NA	No remarks	No remarks
2016-08-24	Sax2	A	18	0	0	32	-9999	NA	No remarks	No remarks
2016-08-24	Sax2	B	3	0	0	26	-9999	NA	No remarks	No remarks
2016-08-24	Sax3	C	2	0	0	48	-9999	NA	No remarks	No remarks
2016-08-24	Sax3	D	0	1	0	49	-9999	NA	No remarks	No remarks
2017-05-25	Sax1	C	36	0	0	0	-9999	NA	No remarks	No remarks
2017-05-25	Sax1	D	17	0	0	0	-9999	NA	No remarks	No remarks
2017-05-25	Sax2	A	6	0	0	0	-9999	NA	No remarks	No remarks
2017-05-25	Sax2	B	0	0	0	0	-9999	NA	No remarks	No remarks
2017-05-25	Sax1	A	6	0	0	0	-9999	NA	No remarks	No remarks
2017-05-25	Sax1	B	11	0	0	0	-9999	NA	No remarks	No remarks
2017-05-25	Sax2	C	4	0	0	0	-9999	NA	No remarks	No remarks
2017-05-25	Sax2	D	6	0	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax1	D	18	43	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax2	A	56	1	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax2	B	29	2	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax2	C	45	0	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax1	A	9	32	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax1	B	18	16	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax1	C	6	48	0	0	-9999	NA	No remarks	No remarks
2017-06-01	Sax2	D	41	12	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax1	D	5	46	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax2	A	6	47	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax2	B	5	38	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax2	C	6	45	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax1	A	0	86	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax1	B	1	49	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax1	C	0	50	0	0	-9999	NA	No remarks	No remarks
2017-06-08	Sax2	D	0	50	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax1	D	0	45	5	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax2	A	0	50	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax2	B	0	36	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax2	C	0	53	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax2	D	0	55	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax1	A	0	32	22	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax1	B	0	39	13	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax1	C	0	34	19	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax3	A	27	25	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax3	B	15	5	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax3	C	26	7	0	0	-9999	NA	No remarks	No remarks
2017-06-16	Sax3	D	13	1	0	0	-9999	NA	No remarks	No remarks
2017-06-18	Sax1	A	0	37	28	0	65	TOTALCOUNT	No remarks	No remarks
2017-06-18	Sax1	B	0	35	17	0	52	TOTALCOUNT	No remarks	No remarks
2017-06-18	Sax1	C	0	29	25	0	54	TOTALCOUNT	No remarks	No remarks
2017-06-18	Sax1	D	0	44	10	0	54	TOTALCOUNT	No remarks	No remarks
2017-06-18	Sax2	A	0	57	0	0	57	TOTALCOUNT	No remarks	No remarks
2017-06-18	Sax2	B	0	35	0	0	35	TOTALCOUNT	No remarks	No remarks
2017-06-18	Sax2	C	0	72	0	0	72	TOTALCOUNT	No remarks	No remarks
2017-06-18	Sax2	D	0	87	0	0	87	TOTALCOUNT	No remarks	No remarks
2017-06-22	Sax1	A	0	2	50	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax1	B	0	0	50	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax1	C	0	28	35	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax1	D	0	17	39	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax3	A	17	63	0	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax3	A	109	219	5	0	333	TOTALCOUNT	No remarks	No remarks
2017-06-22	Sax3	B	30	41	0	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax3	B	55	72	0	0	127	TOTALCOUNT	No remarks	No remarks
2017-06-22	Sax3	C	30	41	1	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax2	A	0	2	48	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax2	B	0	3	31	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax2	C	0	42	10	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax2	D	0	21	31	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax3	C	87	80	1	0	168	TOTALCOUNT	No remarks	No remarks
2017-06-22	Sax3	D	17	36	0	0	-9999	NA	No remarks	No remarks
2017-06-22	Sax3	D	17	36	0	0	53	TOTALCOUNT	No remarks	No remarks
2017-06-29	Sax1	B	0	0	52	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax1	C	0	2	57	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax1	D	0	0	53	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax2	A	0	5	46	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax3	B	0	30	11	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax3	C	0	15	39	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax3	D	2	10	52	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax1	A	0	0	50	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax2	B	0	0	31	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax2	C	0	0	42	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax2	D	0	0	50	0	-9999	NA	No remarks	No remarks
2017-06-29	Sax3	A	0	42	4	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax1	A	0	0	52	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax2	B	0	0	30	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax2	C	0	0	41	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax2	D	0	0	51	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax3	A	0	2	48	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax3	B	0	14	44	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax1	B	0	0	51	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax1	C	0	0	51	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax1	D	0	0	55	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax2	A	0	0	52	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax3	C	0	15	45	0	-9999	NA	No remarks	No remarks
2017-07-06	Sax3	D	0	1	49	0	-9999	NA	No remarks	No remarks
2017-07-13	Sax1	C	0	0	26	26	-9999	NA	No remarks	No remarks
2017-07-13	Sax1	D	0	0	37	13	-9999	NA	No remarks	No remarks
